"Date","Price","Open","High","Low","Vol.","Change %"
"06/01/2013","7.0946","6.9241","7.2804","6.8639","","2.45%"
"05/01/2013","6.9248","6.9727","7.0189","6.7448","","-0.69%"
"04/01/2013","6.9726","6.8562","7.0592","6.8068","","1.51%"
"03/01/2013","6.8690","6.9032","6.9270","6.6870","","-0.43%"
"02/01/2013","6.8985","6.9874","7.0359","6.8019","","-1.18%"
"01/01/2013","6.9807","7.1052","7.1371","6.8738","","-1.69%"
"12/01/2012","7.1006","7.1794","7.2826","7.0827","","-1.00%"
"11/01/2012","7.1722","7.1220","7.2127","7.0428","","0.80%"
"10/01/2012","7.1154","6.9827","7.2112","6.9591","","1.97%"
"09/01/2012","6.9778","6.9402","7.1300","6.9166","","0.76%"
"08/01/2012","6.9254","6.9657","6.9851","6.7993","","-0.51%"
"07/01/2012","6.9607","7.2919","7.3089","6.9155","","-4.55%"
"06/01/2012","7.2928","7.4870","7.5388","7.2696","","-2.39%"
"05/01/2012","7.4714","7.4116","7.6407","7.3638","","0.93%"
"04/01/2012","7.4026","7.3446","7.4372","7.2837","","1.21%"
"03/01/2012","7.3138","7.3150","7.4367","7.2840","","0.07%"
"02/01/2012","7.3086","7.3841","7.4106","7.2446","","-1.06%"
"01/01/2012","7.3866","7.3243","7.4173","7.2264","","0.58%"
"12/01/2011","7.3437","7.4029","7.4580","7.2346","","-0.78%"
"11/01/2011","7.4014","7.4085","7.5717","7.2519","","-0.11%"
"10/01/2011","7.4099","7.5791","7.6100","7.3071","","-1.93%"
"09/01/2011","7.5561","7.8504","8.3048","7.2944","","-3.85%"
"08/01/2011","7.8590","7.9187","9.2648","7.6077","","-1.42%"
"07/01/2011","7.9725","7.5155","8.1180","7.3505","","6.05%"
"06/01/2011","7.5178","7.2154","7.8179","7.2007","","4.15%"
"05/01/2011","7.2184","6.9663","7.3632","6.8882","","3.71%"
"04/01/2011","6.9605","6.8686","7.0595","6.7751","","1.22%"
"03/01/2011","6.8769","6.8052","7.2248","6.7508","","1.07%"
"02/01/2011","6.8041","6.8247","6.9546","6.6365","","-0.35%"
"01/01/2011","6.8278","7.1847","7.2204","6.7805","","-4.91%"
"12/01/2010","7.1801","6.9939","7.3691","6.9191","","2.72%"
"11/01/2010","6.9903","6.7571","7.0908","6.7049","","3.09%"
"10/01/2010","6.7807","6.8560","7.0333","6.7375","","-1.12%"
"09/01/2010","6.8573","7.2661","7.2860","6.8440","","-5.73%"
"08/01/2010","7.2739","6.9288","7.3034","6.7559","","5.04%"
"07/01/2010","6.9252","7.2293","7.3197","6.8506","","-4.05%"
"06/01/2010","7.2175","6.7606","7.2434","6.7069","","6.69%"
"05/01/2010","6.7647","6.7192","7.0474","6.6696","","0.63%"
"04/01/2010","6.7222","6.8418","6.8777","6.6551","","-1.86%"
"03/01/2010","6.8494","6.6175","6.8613","6.6022","","3.27%"
"02/01/2010","6.6322","6.9729","7.0178","6.6158","","-4.77%"
"01/01/2010","6.9647","6.9045","7.0156","6.8181","","0.79%"
"12/01/2009","6.9100","6.9389","7.0481","6.8025","","-0.41%"
"11/01/2009","6.9386","6.9152","7.0000","6.7223","","0.42%"
