"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/2018","0.7958","0.7693","0.7994","0.7667","","3.49%"
"07/01/2018","0.7690","0.7657","0.7744","0.7536","","0.69%"
"06/01/2018","0.7637","0.7628","0.7679","0.7534","","0.16%"
"05/01/2018","0.7625","0.7335","0.7663","0.7325","","4.08%"
"04/01/2018","0.7326","0.7469","0.7481","0.7216","","-1.93%"
"03/01/2018","0.7470","0.7693","0.7775","0.7413","","-2.87%"
"02/01/2018","0.7691","0.7566","0.7745","0.7517","","1.69%"
"01/01/2018","0.7563","0.7594","0.7631","0.7410","","-0.38%"
"12/01/2017","0.7592","0.7517","0.7612","0.7423","","1.04%"
"11/01/2017","0.7514","0.7546","0.7720","0.7501","","-0.40%"
"10/01/2017","0.7544","0.7714","0.7847","0.7541","","-2.11%"
"09/01/2017","0.7707","0.8066","0.8102","0.7576","","-4.44%"
"08/01/2017","0.8065","0.7825","0.8184","0.7778","","3.08%"
"07/01/2017","0.7824","0.8018","0.8152","0.7820","","-2.29%"
"06/01/2017","0.8007","0.8016","0.8170","0.7972","","-0.07%"
"05/01/2017","0.8013","0.7758","0.8036","0.7650","","3.33%"
"04/01/2017","0.7755","0.7949","0.8038","0.7755","","-2.31%"
"03/01/2017","0.7938","0.8031","0.8188","0.7938","","-1.13%"
"02/01/2017","0.8029","0.8037","0.8108","0.7897","","-0.05%"
"01/01/2017","0.8033","0.7954","0.8268","0.7896","","1.02%"
"12/01/2016","0.7952","0.7863","0.8086","0.7739","","1.23%"
"11/01/2016","0.7855","0.8257","0.8407","0.7841","","-4.83%"
"10/01/2016","0.8254","0.7951","0.8629","0.7939","","4.09%"
"09/01/2016","0.7930","0.7737","0.8001","0.7617","","2.56%"
"08/01/2016","0.7732","0.7792","0.8036","0.7693","","-0.82%"
"07/01/2016","0.7796","0.7696","0.7991","0.7569","","1.33%"
"06/01/2016","0.7694","0.6952","0.7786","0.6906","","10.71%"
"05/01/2016","0.6950","0.7143","0.7239","0.6841","","-2.50%"
"04/01/2016","0.7128","0.7240","0.7457","0.7033","","-1.45%"
"03/01/2016","0.7233","0.7197","0.7290","0.6998","","0.56%"
"02/01/2016","0.7193","0.6863","0.7288","0.6768","","4.93%"
"01/01/2016","0.6855","0.6775","0.7084","0.6737","","1.27%"
"12/01/2015","0.6769","0.6457","0.6856","0.6429","","4.86%"
"11/01/2015","0.6455","0.6561","0.6657","0.6418","","-1.54%"
"10/01/2015","0.6556","0.6792","0.6880","0.6547","","-3.40%"
"09/01/2015","0.6787","0.6740","0.6826","0.6611","","0.71%"
"08/01/2015","0.6739","0.6623","0.6849","0.6485","","1.78%"
"07/01/2015","0.6621","0.6804","0.6913","0.6583","","-2.65%"
"06/01/2015","0.6801","0.6954","0.7074","0.6755","","-2.19%"
"05/01/2015","0.6953","0.6985","0.7240","0.6806","","-0.43%"
"04/01/2015","0.6983","0.6939","0.7070","0.6794","","0.66%"
"03/01/2015","0.6937","0.6790","0.7050","0.6579","","2.12%"
"02/01/2015","0.6793","0.7196","0.7214","0.6770","","-5.65%"
"01/01/2015","0.7200","0.6457","0.8831","0.6431","","11.52%"
"12/01/2014","0.6456","0.6616","0.6669","0.6450","","-2.39%"
"11/01/2014","0.6614","0.6500","0.6694","0.6469","","1.93%"
"10/01/2014","0.6489","0.6457","0.6671","0.6435","","0.53%"
"09/01/2014","0.6455","0.6569","0.6679","0.6438","","-1.59%"
"08/01/2014","0.6559","0.6518","0.6643","0.6508","","0.66%"
"07/01/2014","0.6516","0.6591","0.6597","0.6478","","-1.14%"
"06/01/2014","0.6591","0.6660","0.6681","0.6533","","-1.14%"
"05/01/2014","0.6667","0.6732","0.6775","0.6614","","-0.94%"
"04/01/2014","0.6730","0.6783","0.6836","0.6708","","-0.75%"
"03/01/2014","0.6781","0.6786","0.6916","0.6726","","-0.01%"
"02/01/2014","0.6782","0.6708","0.6837","0.6676","","1.10%"
"01/01/2014","0.6708","0.6763","0.6794","0.6610","","-0.77%"
"12/01/2013","0.6760","0.6743","0.6956","0.6699","","0.30%"
"11/01/2013","0.6740","0.6874","0.6891","0.6734","","-1.92%"
"10/01/2013","0.6872","0.6827","0.6959","0.6802","","0.69%"
"09/01/2013","0.6825","0.6932","0.6933","0.6750","","-1.54%"
"08/01/2013","0.6932","0.7098","0.7121","0.6849","","-2.31%"
"07/01/2013","0.7096","0.6963","0.7117","0.6891","","2.00%"
"06/01/2013","0.6957","0.6883","0.6988","0.6815","","1.03%"
"05/01/2013","0.6886","0.6926","0.6939","0.6745","","-0.58%"
"04/01/2013","0.6926","0.6927","0.7107","0.6827","","0.03%"
"03/01/2013","0.6924","0.7042","0.7129","0.6907","","-1.62%"
"02/01/2013","0.7038","0.6928","0.7160","0.6877","","1.63%"
"01/01/2013","0.6925","0.6727","0.6964","0.6663","","2.93%"
"12/01/2012","0.6728","0.6726","0.6808","0.6636","","-0.10%"
"11/01/2012","0.6735","0.6655","0.6749","0.6597","","1.25%"
"10/01/2012","0.6652","0.6583","0.6750","0.6570","","1.12%"
"09/01/2012","0.6578","0.6597","0.6672","0.6535","","-0.27%"
"08/01/2012","0.6596","0.6531","0.6632","0.6493","","0.98%"
"07/01/2012","0.6532","0.6719","0.6727","0.6462","","-2.62%"
"06/01/2012","0.6708","0.6680","0.6794","0.6646","","0.49%"
"05/01/2012","0.6675","0.6790","0.6827","0.6617","","-1.65%"
"04/01/2012","0.6787","0.6866","0.6947","0.6757","","-1.89%"
"03/01/2012","0.6918","0.6943","0.6990","0.6837","","-0.39%"
"02/01/2012","0.6945","0.6894","0.7056","0.6848","","0.77%"
"01/01/2012","0.6892","0.6866","0.6972","0.6755","","0.51%"
"12/01/2011","0.6857","0.6972","0.7014","0.6773","","-1.65%"
"11/01/2011","0.6972","0.7087","0.7122","0.6864","","-1.54%"
"10/01/2011","0.7081","0.7054","0.7243","0.6920","","0.25%"
"09/01/2011","0.7063","0.7630","0.7988","0.7054","","-7.44%"
"08/01/2011","0.7631","0.7692","0.8698","0.7387","","-1.51%"
"07/01/2011","0.7748","0.7404","0.7758","0.7297","","4.55%"
"06/01/2011","0.7411","0.7112","0.7541","0.7107","","4.22%"
"05/01/2011","0.7111","0.6914","0.7171","0.6867","","2.92%"
"04/01/2011","0.6909","0.6786","0.6992","0.6587","","1.81%"
"03/01/2011","0.6786","0.6619","0.6969","0.6578","","2.55%"
"02/01/2011","0.6617","0.6607","0.6716","0.6370","","0.09%"
"01/01/2011","0.6611","0.6863","0.6927","0.6478","","-3.60%"
"12/01/2010","0.6858","0.6398","0.6999","0.6352","","7.21%"
"11/01/2010","0.6397","0.6342","0.6486","0.6245","","0.82%"
"10/01/2010","0.6345","0.6471","0.6626","0.6328","","-2.04%"
"09/01/2010","0.6477","0.6413","0.6512","0.6245","","0.87%"
"08/01/2010","0.6421","0.6110","0.6431","0.5960","","4.92%"
"07/01/2010","0.6120","0.6211","0.6319","0.6036","","-1.43%"
"06/01/2010","0.6209","0.5955","0.6216","0.5855","","4.27%"
"05/01/2010","0.5955","0.6074","0.6215","0.5907","","-2.01%"
"04/01/2010","0.6077","0.6248","0.6272","0.5997","","-2.77%"
"03/01/2010","0.6250","0.6142","0.6320","0.6127","","2.34%"
"02/01/2010","0.6107","0.5913","0.6131","0.5876","","3.65%"
"01/01/2010","0.5892","0.5979","0.6130","0.5838","","-1.42%"
"12/01/2009","0.5977","0.6050","0.6087","0.5869","","-1.17%"
"11/01/2009","0.6048","0.5936","0.6074","0.5840","","2.08%"
"10/01/2009","0.5925","0.6031","0.6209","0.5898","","-1.79%"
"09/01/2009","0.6033","0.5800","0.6164","0.5731","","4.04%"
"08/01/2009","0.5799","0.5600","0.5829","0.5525","","3.61%"
"07/01/2009","0.5597","0.5589","0.5751","0.5545","","0.05%"
"06/01/2009","0.5594","0.5789","0.5843","0.5518","","-3.42%"
"05/01/2009","0.5792","0.5931","0.6008","0.5720","","-2.28%"
"04/01/2009","0.5927","0.6119","0.6137","0.5774","","-3.25%"
"03/01/2009","0.6126","0.5973","0.6312","0.5940","","2.63%"
"02/01/2009","0.5969","0.5945","0.6118","0.5717","","0.54%"
"01/01/2009","0.5937","0.6390","0.6512","0.5901","","-7.49%"
"12/01/2008","0.6418","0.5365","0.6614","0.5347","","19.99%"
"11/01/2008","0.5349","0.5371","0.5737","0.5271","","-0.47%"
"10/01/2008","0.5374","0.5006","0.5682","0.4955","","7.29%"
"09/01/2008","0.5009","0.5022","0.5131","0.4910","","0.48%"
"08/01/2008","0.4985","0.4813","0.5004","0.4806","","3.55%"
"07/01/2008","0.4814","0.4912","0.4975","0.4807","","-2.05%"
"06/01/2008","0.4915","0.4853","0.4996","0.4838","","1.55%"
"05/01/2008","0.4840","0.4860","0.4956","0.4767","","-0.43%"
"04/01/2008","0.4861","0.5067","0.5107","0.4824","","-4.10%"
"03/01/2008","0.5069","0.4833","0.5140","0.4812","","4.86%"
"02/01/2008","0.4834","0.4650","0.4836","0.4576","","3.89%"
"01/01/2008","0.4653","0.4435","0.4720","0.4432","","4.73%"
"12/01/2007","0.4443","0.4301","0.4462","0.4278","","3.49%"
"11/01/2007","0.4293","0.4147","0.4422","0.4131","","3.50%"
"10/01/2007","0.4148","0.4194","0.4210","0.4129","","-1.14%"
"09/01/2007","0.4196","0.4103","0.4258","0.4092","","2.29%"
"08/01/2007","0.4102","0.4101","0.4209","0.4067","","-0.02%"
"07/01/2007","0.4103","0.4076","0.4115","0.4004","","0.69%"
"06/01/2007","0.4075","0.4120","0.4141","0.4038","","-1.14%"
"05/01/2007","0.4122","0.4140","0.4156","0.4089","","-0.48%"
"04/01/2007","0.4142","0.4184","0.4187","0.4118","","-0.91%"
"03/01/2007","0.4180","0.4173","0.4294","0.4164","","0.07%"
"02/01/2007","0.4177","0.4089","0.4196","0.4063","","2.03%"
"01/01/2007","0.4094","0.4190","0.4205","0.4037","","-2.27%"
"12/01/2006","0.4189","0.4244","0.4272","0.4162","","-1.30%"
"11/01/2006","0.4244","0.4213","0.4286","0.4188","","0.71%"
"10/01/2006","0.4214","0.4266","0.4282","0.4196","","-1.33%"
"09/01/2006","0.4271","0.4263","0.4319","0.4202","","0.14%"
"08/01/2006","0.4265","0.4348","0.4354","0.4252","","-1.91%"
"07/01/2006","0.4348","0.4424","0.4441","0.4323","","-1.76%"
"06/01/2006","0.4426","0.4385","0.4434","0.4368","","0.87%"
"05/01/2006","0.4388","0.4427","0.4432","0.4360","","-0.70%"
"04/01/2006","0.4419","0.4414","0.4454","0.4387","","0.14%"
"03/01/2006","0.4413","0.4345","0.4422","0.4343","","1.57%"
"02/01/2006","0.4345","0.4396","0.4430","0.4336","","-1.18%"
"01/01/2006","0.4397","0.4419","0.4473","0.4385","","-0.57%"
"12/01/2005","0.4422","0.4397","0.4431","0.4342","","0.59%"
"11/01/2005","0.4396","0.4383","0.4443","0.4356","","0.32%"
"10/01/2005","0.4382","0.4388","0.4462","0.4359","","0.00%"
"09/01/2005","0.4382","0.4422","0.4439","0.4330","","-0.97%"
"08/01/2005","0.4425","0.4415","0.4473","0.4359","","0.20%"
"07/01/2005","0.4416","0.4355","0.4478","0.4342","","1.42%"
"06/01/2005","0.4354","0.4408","0.4418","0.4287","","-1.23%"
"05/01/2005","0.4408","0.4382","0.4476","0.4361","","0.57%"
"04/01/2005","0.4383","0.4420","0.4450","0.4366","","-0.88%"
"03/01/2005","0.4422","0.4474","0.4525","0.4416","","-1.25%"
"02/01/2005","0.4478","0.4466","0.4529","0.4388","","0.31%"
"01/01/2005","0.4464","0.4566","0.4598","0.4449","","-2.36%"
"12/01/2004","0.4572","0.4588","0.4607","0.4443","","-0.39%"
"11/01/2004","0.4590","0.4556","0.4650","0.4491","","0.79%"
"10/01/2004","0.4554","0.4428","0.4568","0.4417","","2.78%"
"09/01/2004","0.4431","0.4378","0.4455","0.4369","","1.12%"
"08/01/2004","0.4382","0.4312","0.4418","0.4272","","2.22%"
"07/01/2004","0.4287","0.4395","0.4452","0.4280","","-2.52%"
"06/01/2004","0.4398","0.4349","0.4430","0.4308","","1.03%"
"05/01/2004","0.4353","0.4338","0.4445","0.4289","","0.46%"
"04/01/2004","0.4333","0.4279","0.4374","0.4193","","1.24%"
"03/01/2004","0.4280","0.4241","0.4376","0.4178","","0.92%"
"02/01/2004","0.4241","0.4362","0.4398","0.4222","","-2.73%"
"01/01/2004","0.4360","0.4516","0.4527","0.4350","","-3.43%"
"12/01/2003","0.4515","0.4491","0.4566","0.4459","","0.42%"
"11/01/2003","0.4496","0.4400","0.4547","0.4338","","2.18%"
"10/01/2003","0.4400","0.4562","0.4605","0.4394","","-3.66%"
"09/01/2003","0.4567","0.4525","0.4577","0.4445","","0.86%"
"08/01/2003","0.4528","0.4531","0.4624","0.4463","","-0.11%"
"07/01/2003","0.4533","0.4472","0.4657","0.4409","","1.34%"
"06/01/2003","0.4473","0.4731","0.4757","0.4449","","-5.01%"
"05/01/2003","0.4709","0.4614","0.4781","0.4592","","1.99%"
"04/01/2003","0.4617","0.4679","0.4698","0.4551","","-1.30%"
"03/01/2003","0.4678","0.4687","0.4744","0.4548","","-0.38%"
"02/01/2003","0.4696","0.4451","0.4704","0.4432","","5.50%"
"01/01/2003","0.4451","0.4490","0.4552","0.4436","","-0.89%"
"12/01/2002","0.4491","0.4332","0.4506","0.4305","","3.65%"
"11/01/2002","0.4333","0.4327","0.4400","0.4278","","0.14%"
"10/01/2002","0.4327","0.4318","0.4346","0.4256","","0.23%"
"09/01/2002","0.4317","0.4317","0.4361","0.4256","","0.30%"
"08/01/2002","0.4304","0.4304","0.4398","0.4293","","-0.02%"
"07/01/2002","0.4305","0.4403","0.4421","0.4283","","-2.27%"
"06/01/2002","0.4405","0.4370","0.4456","0.4309","","0.62%"
"05/01/2002","0.4378","0.4240","0.4384","0.4232","","3.21%"
"04/01/2002","0.4242","0.4169","0.4247","0.4156","","1.73%"
"03/01/2002","0.4170","0.4159","0.4260","0.4111","","0.24%"
"02/01/2002","0.4160","0.4118","0.4214","0.4101","","0.92%"
"01/01/2002","0.4122","0.4136","0.4236","0.4110","","-0.51%"
"12/01/2001","0.4143","0.4274","0.4282","0.4060","","-3.13%"
"11/01/2001","0.4277","0.4205","0.4304","0.4139","","1.71%"
"10/01/2001","0.4205","0.4179","0.4256","0.4155","","0.45%"
"09/01/2001","0.4186","0.4144","0.4574","0.4011","","1.11%"
"08/01/2001","0.4140","0.4063","0.4189","0.4057","","1.85%"
"07/01/2001","0.4065","0.3940","0.4110","0.3913","","3.28%"
"06/01/2001","0.3936","0.3919","0.4080","0.3914","","0.33%"
"05/01/2001","0.3923","0.4028","0.4054","0.3914","","-2.56%"
"04/01/2001","0.4026","0.4050","0.4130","0.3998","","-0.72%"
"03/01/2001","0.4055","0.4144","0.4169","0.4008","","-2.17%"
"02/01/2001","0.4145","0.4177","0.4194","0.4058","","-0.81%"
"01/01/2001","0.4179","0.4147","0.4212","0.4099","","0.65%"
"12/01/2000","0.4152","0.4050","0.4155","0.3993","","2.44%"
"11/01/2000","0.4053","0.3835","0.4072","0.3825","","5.55%"
"10/01/2000","0.3840","0.3919","0.3979","0.3792","","-2.27%"
"09/01/2000","0.3929","0.3967","0.4060","0.3884","","-0.93%"
"08/01/2000","0.3966","0.3987","0.4012","0.3845","","-0.65%"
"07/01/2000","0.3992","0.4033","0.4106","0.3946","","-0.99%"
"06/01/2000","0.4032","0.3963","0.4103","0.3949","","1.77%"
"05/01/2000","0.3962","0.3749","0.4023","0.3679","","5.60%"
"04/01/2000","0.3752","0.3775","0.3880","0.3658","","-0.56%"
"03/01/2000","0.3773","0.3800","0.3869","0.3733","","-0.84%"
"02/01/2000","0.3805","0.3732","0.3896","0.3704","","1.96%"
"01/01/2000","0.3732","0.3883","0.3946","0.3721","","-3.94%"
