Date,Price,Open,High,Low,Vol.,Change %
2016-01-11,9.0627,9.1334,9.3773,9.0015,,-0.72%
2016-01-10,9.1283,8.8251,9.1497,8.753,,3.48%
2016-01-09,8.8213,8.7053,8.9117,8.6543,,1.47%
2016-01-08,8.6935,8.8186,8.8934,8.6353,,-1.41%
2016-01-07,8.8181,8.6659,8.8576,8.6107,,1.80%
2016-01-06,8.6626,8.3864,9.0166,8.3195,,3.33%
2016-01-05,8.3832,8.3792,8.4762,8.3269,,0.20%
2016-01-04,8.3665,8.4403,8.5591,8.287,,-0.79%
2016-01-03,8.4335,8.5812,8.6617,8.3688,,-1.64%
2016-01-02,8.5739,8.3801,8.7626,8.347,,2.31%
2016-01-01,8.3803,8.4362,8.5998,8.3458,,-0.56%
2015-01-12,8.4271,8.4822,8.7049,8.4044,,-0.65%
2015-01-11,8.4824,8.6423,8.7417,8.427,,-1.77%
2015-01-10,8.6351,8.6011,8.7396,8.438,,0.48%
2015-01-09,8.5935,8.762,8.8168,8.4418,,-1.90%
2015-01-08,8.76,8.9221,8.9785,8.6438,,-1.77%
2015-01-07,8.9183,8.8552,9.0584,8.8055,,0.76%
2015-01-06,8.851,9.0594,9.0953,8.7208,,-2.29%
2015-01-05,9.0587,8.9309,9.0928,8.8201,,1.44%
2015-01-04,8.9297,8.8743,9.118,8.7914,,0.66%
2015-01-03,8.871,8.7408,8.96,8.5023,,1.40%
2015-01-02,8.7482,8.9887,9.2017,8.7212,,-2.55%
2015-01-01,8.9769,7.8409,10.9819,7.8088,,14.51%
2014-01-12,7.8394,7.7134,8.1,7.6793,,1.56%
2014-01-11,7.7188,7.6765,7.7389,7.6021,,0.58%
2014-01-10,7.674,7.5513,7.7887,7.4675,,1.66%
2014-01-09,7.5488,7.6127,7.6742,7.5407,,-0.80%
2014-01-08,7.6098,7.5915,7.641,7.5368,,0.28%
2014-01-07,7.5888,7.536,7.732,7.521,,0.72%
2014-01-06,7.5343,7.4767,7.5747,7.3652,,0.86%
2014-01-05,7.4704,7.3858,7.4872,7.3348,,1.21%
2014-01-04,7.3809,7.3175,7.4947,7.2803,,0.91%
2014-01-03,7.3145,7.2833,7.353,7.2305,,0.51%
2014-01-02,7.2771,7.222,7.3839,7.141,,0.83%
2014-01-01,7.2172,7.2098,7.267,7.093,,0.17%
2013-01-12,7.2053,7.2331,7.4468,7.1757,,-0.47%
2013-01-11,7.2394,7.1487,7.308,7.0585,,1.33%
2013-01-10,7.1441,7.1048,7.1737,7.0121,,0.62%
2013-01-09,7.1003,7.1149,7.1257,6.9324,,-0.23%
2013-01-08,7.1167,7.0345,7.1368,6.9446,,1.21%
2013-01-07,7.0313,7.0844,7.1233,6.8792,,-0.89%
2013-01-06,7.0946,6.9241,7.2804,6.8639,,2.45%
2013-01-05,6.9248,6.9727,7.0189,6.7448,,-0.69%
2013-01-04,6.9726,6.8562,7.0592,6.8068,,1.51%
2013-01-03,6.869,6.9032,6.927,6.687,,-0.43%
2013-01-02,6.8985,6.9874,7.0359,6.8019,,-1.18%
2013-01-01,6.9807,7.1052,7.1371,6.8738,,-1.69%
2012-01-12,7.1006,7.1794,7.2826,7.0827,,-1.00%
2012-01-11,7.1722,7.122,7.2127,7.0428,,0.80%
2012-01-10,7.1154,6.9827,7.2112,6.9591,,1.97%
2012-01-09,6.9778,6.9402,7.13,6.9166,,0.76%
2012-01-08,6.9254,6.9657,6.9851,6.7993,,-0.51%
2012-01-07,6.9607,7.2919,7.3089,6.9155,,-4.55%
2012-01-06,7.2928,7.487,7.5388,7.2696,,-2.39%
2012-01-05,7.4714,7.4116,7.6407,7.3638,,0.93%
2012-01-04,7.4026,7.3446,7.4372,7.2837,,1.21%
2012-01-03,7.3138,7.315,7.4367,7.284,,0.07%
2012-01-02,7.3086,7.3841,7.4106,7.2446,,-1.06%
2012-01-01,7.3866,7.3243,7.4173,7.2264,,0.58%
2011-01-12,7.3437,7.4029,7.458,7.2346,,-0.78%
2011-01-11,7.4014,7.4085,7.5717,7.2519,,-0.11%
