Date,Price,Open,High,Low,Vol.,Change %
2016-01-12,0.9814,0.9834,0.998,0.9664,,-0.11%
2016-01-11,0.9825,1.0112,1.0475,0.9797,,-2.80%
2016-01-10,1.0108,1.0284,1.0316,0.9999,,-1.78%
2016-01-09,1.0291,1.0165,1.0375,1.0114,,1.31%
2016-01-08,1.0158,1.0314,1.0488,1.0137,,-1.48%
2016-01-07,1.0311,1.0245,1.038,1.0045,,0.66%
2016-01-06,1.0243,1.0064,1.0505,1.0046,,1.80%
2016-01-05,1.0062,1.0435,1.0591,1.0042,,-3.42%
2016-01-04,1.0418,1.0397,1.0531,1.0205,,0.26%
2016-01-03,1.0391,1.0016,1.045,0.9904,,3.81%
2016-01-02,1.001,0.9779,1.0352,0.9754,,2.48%
2016-01-01,0.9768,0.9986,1.0121,0.9746,,-2.09%
2015-01-12,0.9977,0.9718,1.0219,0.9698,,2.64%
2015-01-11,0.972,1.0123,1.0169,0.9678,,-3.91%
2015-01-10,1.0116,1.0278,1.0553,1.0036,,-1.50%
2015-01-09,1.027,1.034,1.05,1.0155,,-0.68%
2015-01-08,1.034,1.0349,1.0806,1.0093,,-0.07%
2015-01-07,1.0347,1.069,1.0718,1.0285,,-3.18%
2015-01-06,1.0687,1.063,1.0932,1.0518,,0.50%
2015-01-05,1.0634,1.072,1.1027,1.0473,,-0.82%
2015-01-04,1.0722,1.0283,1.0743,1.0135,,4.29%
2015-01-03,1.0281,1.0482,1.0539,0.9872,,-1.96%
2015-01-02,1.0487,1.0805,1.0901,1.0472,,-3.35%
2015-01-01,1.0851,1.0056,1.3433,0.9765,,7.91%
2014-01-12,1.0056,1.0351,1.0467,1.0051,,-2.86%
2014-01-11,1.0352,1.0373,1.0491,1.0265,,-0.29%
2014-01-10,1.0382,1.0469,1.0684,1.0318,,-0.81%
2014-01-09,1.0467,1.0889,1.0901,1.0419,,-3.86%
2014-01-08,1.0887,1.1006,1.1084,1.0885,,-1.06%
2014-01-07,1.1004,1.1277,1.1293,1.0979,,-2.40%
2014-01-06,1.1275,1.1178,1.1284,1.1064,,0.93%
2014-01-05,1.1171,1.1358,1.149,1.1121,,-1.59%
2014-01-04,1.1352,1.1303,1.1439,1.1169,,0.45%
2014-01-03,1.1301,1.136,1.1498,1.1235,,-0.50%
2014-01-02,1.1358,1.103,1.1394,1.101,,2.99%
2014-01-01,1.1028,1.1201,1.1233,1.092,,-1.48%
2013-01-12,1.1194,1.1041,1.1366,1.0976,,1.46%
2013-01-11,1.1033,1.1027,1.1078,1.0809,,0.05%
2013-01-10,1.1027,1.105,1.1249,1.0895,,-0.20%
2013-01-09,1.1049,1.0747,1.1086,1.0574,,2.80%
2013-01-08,1.0748,1.0796,1.0933,1.0641,,-0.42%
2013-01-07,1.0793,1.0576,1.0837,1.0253,,1.97%
2013-01-06,1.0584,1.0461,1.0954,1.0388,,1.12%
2013-01-05,1.0467,1.0757,1.0816,1.0163,,-2.72%
2013-01-04,1.076,1.0526,1.0863,1.0495,,2.17%
2013-01-03,1.0531,1.0681,1.0695,1.0451,,-1.35%
2013-01-02,1.0675,1.0985,1.1085,1.0666,,-2.80%
2013-01-01,1.0983,1.0922,1.102,1.0648,,0.55%
2012-01-12,1.0923,1.077,1.1011,1.0656,,1.22%
2012-01-11,1.0791,1.0733,1.0817,1.0508,,0.56%
2012-01-10,1.0731,1.0631,1.0856,1.0592,,0.89%
2012-01-09,1.0636,1.0476,1.0826,1.0405,,1.60%
2012-01-08,1.0468,1.0237,1.0524,1.01,,2.23%
2012-01-07,1.024,1.0548,1.055,1.0026,,-2.85%
2012-01-06,1.054,1.0292,1.0615,1.0231,,2.47%
2012-01-05,1.0286,1.1022,1.106,1.0269,,-6.64%
2012-01-04,1.1018,1.104,1.1112,1.0806,,-0.56%
2012-01-03,1.108,1.1053,1.1102,1.071,,0.22%
2012-01-02,1.1056,1.086,1.1199,1.0749,,1.81%
2012-01-01,1.0859,1.0648,1.097,1.0418,,1.91%
2011-01-12,1.0656,1.0946,1.1026,1.0469,,-2.61%
2011-01-11,1.0942,1.1397,1.1415,1.0715,,-3.96%
2011-01-10,1.1393,1.0987,1.1672,1.0734,,3.48%
2011-01-09,1.101,1.2392,1.297,1.0889,,-11.25%
2011-01-08,1.2405,1.261,1.4108,1.2134,,-2.51%
2011-01-07,1.2724,1.1882,1.2738,1.1726,,6.99%
2011-01-06,1.1893,1.1708,1.2088,1.1691,,1.59%
2011-01-05,1.1707,1.1565,1.1813,1.1174,,1.43%
2011-01-04,1.1542,1.0885,1.1595,1.0704,,6.07%
2011-01-03,1.0881,1.0763,1.1154,1.0671,,1.14%
2011-01-02,1.0758,1.0585,1.0831,1.0227,,1.57%
2011-01-01,1.0592,1.0687,1.0748,1.0216,,-1.02%
2010-01-12,1.0701,0.9957,1.082,0.993,,7.48%
2010-01-11,0.9956,1.0177,1.0476,0.9944,,-2.19%
2010-01-10,1.0179,1.0168,1.0567,1.0069,,0.04%
2010-01-09,1.0175,0.9848,1.0302,0.9726,,3.23%
2010-01-08,0.9857,0.9613,0.987,0.9408,,2.69%
2010-01-07,0.9599,0.9285,0.9653,0.9266,,3.43%
2010-01-06,0.9281,0.8656,0.9304,0.8527,,7.20%
2010-01-05,0.8658,0.9303,0.9307,0.8545,,-6.69%
2010-01-04,0.9279,0.9489,0.9584,0.915,,-2.22%
2010-01-03,0.949,0.931,0.9535,0.9183,,1.89%
2010-01-02,0.9314,0.9431,0.9529,0.917,,-1.20%
2010-01-01,0.9427,0.9659,0.987,0.9393,,-2.37%
2009-01-12,0.9656,0.9949,1.0039,0.9514,,-2.93%
2009-01-11,0.9947,0.9745,1.0084,0.9671,,2.10%
2009-01-10,0.9742,0.9654,0.997,0.9569,,0.91%
2009-01-09,0.9654,0.9439,0.9817,0.9339,,2.27%
2009-01-08,0.944,0.937,0.9501,0.9189,,0.88%
2009-01-07,0.9358,0.9204,0.9416,0.9126,,1.63%
2009-01-06,0.9208,0.9364,0.9443,0.9068,,-1.77%
2009-01-05,0.9374,0.8769,0.9387,0.8753,,6.97%
2009-01-04,0.8763,0.8773,0.8898,0.8517,,-0.14%
2009-01-03,0.8775,0.8537,0.896,0.8358,,2.74%
2009-01-02,0.8541,0.86,0.8773,0.8412,,-0.79%
2009-01-01,0.8609,0.9341,0.9426,0.8537,,-8.08%
2008-01-12,0.9366,0.8244,0.9645,0.8163,,13.68%
2008-01-11,0.8239,0.8641,0.8715,0.8131,,-4.62%
2008-01-10,0.8638,0.8929,0.8986,0.8509,,-3.29%
2008-01-09,0.8932,0.9103,0.9351,0.8758,,-1.63%
2008-01-08,0.908,0.9546,0.9586,0.902,,-4.89%
2008-01-07,0.9547,0.9793,0.9988,0.9501,,-2.56%
2008-01-06,0.9798,0.9594,0.9873,0.9485,,2.13%
2008-01-05,0.9594,0.9657,0.9791,0.9411,,-0.65%
2008-01-04,0.9657,1.0049,1.0113,0.9572,,-4.03%
2008-01-03,1.0063,0.9614,1.0335,0.9562,,4.78%
2008-01-02,0.9604,0.9242,0.9608,0.9002,,3.79%
2008-01-01,0.9253,0.8814,0.9295,0.8805,,4.91%
2007-01-12,0.882,0.884,0.8966,0.8596,,-0.12%
2007-01-11,0.8831,0.863,0.9176,0.859,,2.31%
2007-01-10,0.8632,0.8596,0.8652,0.8405,,0.50%
2007-01-09,0.8589,0.8277,0.8602,0.8227,,3.82%
2007-01-08,0.8273,0.8326,0.8461,0.8185,,-0.62%
2007-01-07,0.8325,0.8188,0.836,0.8174,,1.70%
2007-01-06,0.8186,0.8161,0.8232,0.8018,,0.28%
2007-01-05,0.8163,0.8276,0.8298,0.8107,,-1.44%
2007-01-04,0.8282,0.824,0.8337,0.8139,,0.68%
2007-01-03,0.8226,0.8195,0.8312,0.8092,,0.27%
2007-01-02,0.8204,0.8036,0.8234,0.7966,,2.01%
2007-01-01,0.8042,0.8205,0.8256,0.7953,,-2.00%
2006-01-12,0.8206,0.8344,0.8417,0.8147,,-1.64%
2006-01-11,0.8343,0.8037,0.8362,0.7947,,3.79%
2006-01-10,0.8038,0.7997,0.8061,0.7828,,0.54%
2006-01-09,0.7995,0.8116,0.8148,0.7919,,-1.56%
2006-01-08,0.8122,0.8122,0.8208,0.8033,,0.02%
2006-01-07,0.812,0.8174,0.8206,0.7937,,-0.72%
2006-01-06,0.8179,0.8205,0.8324,0.7979,,-0.32%
2006-01-05,0.8205,0.8075,0.8389,0.8031,,1.64%
2006-01-04,0.8073,0.7669,0.8081,0.7611,,5.25%
2006-01-03,0.767,0.7621,0.7769,0.7557,,0.63%
2006-01-02,0.7622,0.7822,0.783,0.7552,,-2.58%
2006-01-01,0.7824,0.7609,0.7963,0.7598,,2.79%
2005-01-12,0.7612,0.7603,0.7827,0.7556,,0.11%
2005-01-11,0.7604,0.7761,0.7837,0.7526,,-1.99%
2005-01-10,0.7758,0.7733,0.7892,0.7647,,0.35%
2005-01-09,0.7731,0.7978,0.817,0.7692,,-3.13%
2005-01-08,0.7981,0.7759,0.8043,0.7747,,2.85%
2005-01-07,0.776,0.78,0.7874,0.7642,,-0.53%
2005-01-06,0.7801,0.8012,0.806,0.7763,,-2.66%
2005-01-05,0.8014,0.8356,0.8422,0.7999,,-4.18%
2005-01-04,0.8364,0.8355,0.8523,0.8196,,0.07%
2005-01-03,0.8358,0.8595,0.8714,0.8271,,-2.93%
2005-01-02,0.861,0.8408,0.8642,0.8151,,2.39%
2005-01-01,0.8409,0.8766,0.8795,0.835,,-4.19%
2004-01-12,0.8777,0.8763,0.8863,0.8554,,0.06%
2004-01-11,0.8772,0.8379,0.8831,0.8244,,4.80%
2004-01-10,0.837,0.8027,0.8386,0.7881,,4.33%
2004-01-09,0.8023,0.7895,0.8037,0.7816,,1.61%
2004-01-08,0.7896,0.7847,0.8085,0.7774,,1.20%
2004-01-07,0.7802,0.7999,0.8193,0.7781,,-2.52%
2004-01-06,0.8004,0.7972,0.8115,0.7868,,0.39%
2004-01-05,0.7973,0.772,0.8047,0.7639,,3.42%
2004-01-04,0.7709,0.7898,0.7938,0.7558,,-2.42%
2004-01-03,0.79,0.7923,0.7989,0.7645,,-0.28%
2004-01-02,0.7922,0.7952,0.8215,0.7833,,-0.35%
2004-01-01,0.795,0.8066,0.8239,0.7854,,-1.40%
2003-01-12,0.8063,0.7728,0.8125,0.7666,,4.12%
2003-01-11,0.7744,0.7463,0.7764,0.7242,,3.81%
2003-01-10,0.746,0.7579,0.7676,0.7433,,-1.71%
2003-01-09,0.759,0.7143,0.764,0.7021,,6.24%
2003-01-08,0.7144,0.7297,0.7459,0.7,,-2.11%
2003-01-07,0.7298,0.7407,0.748,0.7171,,-1.41%
2003-01-06,0.7402,0.7654,0.773,0.7343,,-3.97%
2003-01-05,0.7708,0.7387,0.7824,0.7356,,4.43%
2003-01-04,0.7381,0.7405,0.741,0.71,,-0.36%
2003-01-03,0.7408,0.7374,0.756,0.7114,,0.24%
2003-01-02,0.739,0.7345,0.746,0.7245,,0.76%
2003-01-01,0.7334,0.7217,0.743,0.7096,,1.33%
2002-01-12,0.7238,0.701,0.7243,0.6976,,7.34%
2002-01-11,0.6743,0.6742,0.6743,0.6742,,-0.43%
2002-01-10,0.6772,0.677,0.6772,0.677,,-0.03%
2002-01-09,0.6774,0.6772,0.6774,0.6772,,1.54%
2002-01-08,0.6671,0.667,0.6671,0.667,,-0.92%
2002-01-07,0.6733,0.6732,0.6733,0.6732,,-0.28%
2002-01-06,0.6752,0.675,0.6752,0.675,,5.98%
2002-01-05,0.6371,0.6369,0.6371,0.6369,,3.02%
2002-01-04,0.6184,0.6183,0.6184,0.6183,,4.02%
2002-01-03,0.5945,0.5943,0.5945,0.5943,,0.97%
2002-01-02,0.5888,0.5886,0.5888,0.5886,,1.26%
2002-01-01,0.5815,0.5814,0.5815,0.5814,,-3.49%
2001-01-12,0.6025,0.6024,0.6025,0.6024,,-1.10%
2001-01-11,0.6092,0.609,0.6092,0.609,,-0.42%
2001-01-10,0.6118,0.6117,0.6118,0.6117,,-0.87%
2001-01-09,0.6172,0.6172,0.6172,0.6172,,2.56%
2001-01-08,0.6018,0.6017,0.6018,0.6017,,3.90%
2001-01-07,0.5792,0.579,0.5792,0.579,,3.89%
2001-01-06,0.5575,0.5573,0.5575,0.5573,,0.16%
2001-01-05,0.5566,0.5565,0.5566,0.5565,,-3.47%
2001-01-04,0.5766,0.5765,0.5766,0.5765,,0.40%
2001-01-03,0.5743,0.5741,0.5743,0.5741,,-4.09%
2001-01-02,0.5988,0.5987,0.5988,0.5987,,-2.09%
2001-01-01,0.6116,0.6114,0.6116,0.6114,,-1.50%
2000-01-12,0.6209,0.6207,0.6209,0.6207,,7.38%
2000-01-11,0.5782,0.5781,0.5782,0.5781,,3.92%
2000-01-10,0.5564,0.5562,0.5564,0.5562,,-4.04%
2000-01-09,0.5798,0.5796,0.5798,0.5796,,0.94%
2000-01-08,0.5744,0.5742,0.5744,0.5742,,-4.03%
2000-01-07,0.5985,0.5983,0.5985,0.5983,,-2.19%
2000-01-06,0.6119,0.6117,0.6119,0.6117,,2.86%
2000-01-05,0.5949,0.5947,0.5949,0.5947,,2.15%
2000-01-04,0.5824,0.5822,0.5824,0.5822,,-3.06%
2000-01-03,0.6008,0.6007,0.6008,0.6007,,0.00%
2000-01-02,0.6008,0.6006,0.6008,0.6006,,-0.48%
2000-01-01,0.6037,0.6035,0.6037,0.6035,,-3.98%
