Date,Price,Open,High,Low,Vol.,Change %
2006-01-08,5.1357,5.0011,5.149,4.9805,,2.69%
2006-01-07,5.001,5.0828,5.1128,4.9936,,-1.84%
2006-01-06,5.0947,4.9902,5.1073,4.955,,2.01%
2006-01-05,4.9944,4.9686,5.0662,4.9453,,0.77%
2006-01-04,4.9563,5.0225,5.0331,4.9068,,-1.41%
2006-01-03,5.0271,5.1402,5.1544,5.017,,-2.25%
2006-01-02,5.143,5.1974,5.2354,5.1185,,-1.14%
2006-01-01,5.2024,5.1226,5.2713,5.1043,,1.31%
2005-01-12,5.1353,5.1215,5.199,5.0952,,0.21%
2005-01-11,5.1245,5.0448,5.1545,5.0087,,1.56%
2005-01-10,5.0456,5.0639,5.1156,5.0096,,-0.25%
2005-01-09,5.0581,5.0866,5.094,4.9926,,-0.52%
2005-01-08,5.0845,5.0385,5.1655,5.005,,0.97%
2005-01-07,5.0359,5.0953,5.1536,5.0222,,-1.17%
2005-01-06,5.0955,5.1722,5.192,5.0695,,-1.49%
2005-01-05,5.1728,5.2793,5.2937,5.1351,,-2.01%
2005-01-04,5.279,5.2944,5.3328,5.2414,,-0.34%
2005-01-03,5.2969,5.3447,5.3649,5.2281,,-0.96%
2005-01-02,5.3481,5.3519,5.4409,5.2894,,-0.09%
2005-01-01,5.3528,5.3278,5.3636,5.2593,,0.48%
2004-01-12,5.327,5.3761,5.4055,5.3084,,-0.94%
2004-01-11,5.3773,5.3284,5.4114,5.2917,,0.82%
2004-01-10,5.3338,5.3801,5.3949,5.2843,,-0.95%
2004-01-09,5.3847,5.4161,5.4775,5.3589,,-0.66%
2004-01-08,5.4204,5.492,5.5072,5.3442,,-1.05%
2004-01-07,5.4781,5.54,5.6253,5.4532,,-1.20%
2004-01-06,5.5448,5.3652,5.5663,5.3251,,3.29%
2004-01-05,5.3681,5.2949,5.4101,5.1837,,1.47%
2004-01-04,5.2905,5.4037,5.4451,5.2658,,-2.20%
2004-01-03,5.4094,5.5439,5.5642,5.3738,,-2.54%
2004-01-02,5.5501,5.5709,5.644,5.508,,-0.47%
2004-01-01,5.5765,5.3798,5.636,5.3543,,3.67%
2003-01-12,5.3792,5.2719,5.4307,5.1553,,1.86%
2003-01-11,5.2812,5.3044,5.3144,5.191,,-0.45%
2003-01-10,5.3051,5.3372,5.3661,5.2647,,-0.77%
2003-01-09,5.346,5.3614,5.3979,5.1563,,-0.38%
2003-01-08,5.3666,5.3158,5.4556,5.2806,,0.89%
2003-01-07,5.3192,5.3292,5.4744,5.2513,,-0.30%
2003-01-06,5.3354,5.171,5.4194,5.1368,,3.69%
2003-01-05,5.1453,5.1637,5.2929,5.1274,,-0.40%
2003-01-04,5.166,5.3843,5.3888,5.1277,,-4.08%
2003-01-03,5.3859,5.2727,5.447,5.2432,,1.82%
2003-01-02,5.2898,5.064,5.3315,5.0572,,4.23%
2003-01-01,5.0751,5.022,5.1168,4.9393,,1.19%
2002-01-12,5.0154,4.9395,5.0323,4.9077,,1.53%
2002-01-11,4.9398,5.0309,5.0534,4.9145,,-1.85%
2002-01-10,5.0329,5.0115,5.0652,4.9372,,0.36%
2002-01-09,5.0147,5.0343,5.1337,4.9683,,0.02%
2002-01-08,5.0138,5.1423,5.2313,4.9885,,-2.52%
2002-01-07,5.1433,5.0574,5.2679,4.94,,1.64%
2002-01-06,5.0601,5.097,5.1049,4.9862,,-0.74%
2002-01-05,5.0977,5.2013,5.2524,5.0308,,-2.02%
2002-01-04,5.2028,5.2607,5.2817,5.1541,,-1.10%
2002-01-03,5.2609,5.2305,5.3206,5.1882,,0.59%
2002-01-02,5.2303,5.2976,5.3505,5.21,,-1.34%
2002-01-01,5.3013,5.3959,5.4245,5.29,,-1.69%
2001-01-12,5.3924,5.4317,5.4804,5.3482,,-0.78%
2001-01-11,5.435,5.4362,5.4983,5.3139,,-0.14%
2001-01-10,5.4425,5.4673,5.4768,5.3341,,-0.58%
2001-01-09,5.4741,5.327,5.5375,5.1608,,3.03%
2001-01-08,5.3132,5.2785,5.3677,5.2713,,0.62%
2001-01-07,5.2805,5.2002,5.3411,5.1719,,1.64%
2001-01-06,5.1951,5.2229,5.2977,5.1065,,-0.57%
2001-01-05,5.2249,5.2415,5.2641,5.1502,,-0.42%
2001-01-04,5.2469,5.2772,5.3647,5.2027,,-0.39%
2001-01-03,5.2677,5.3343,5.3723,5.2457,,-1.28%
2001-01-02,5.3362,5.3545,5.4039,5.2951,,-0.62%
2001-01-01,5.3693,5.4413,5.5095,5.2982,,-1.39%
2000-01-12,5.4449,5.3501,5.4672,5.3002,,1.65%
2000-01-11,5.3566,5.1519,5.3635,5.1403,,3.67%
2000-01-10,5.1669,5.245,5.3828,5.1464,,-1.62%
2000-01-09,5.2519,5.2131,5.3136,5.1196,,0.80%
2000-01-08,5.2102,5.2971,5.3383,5.1388,,-1.71%
2000-01-07,5.3009,5.2616,5.3221,5.213,,0.74%
2000-01-06,5.2622,5.2713,5.3309,5.2262,,-0.19%
2000-01-05,5.2721,5.2023,5.3312,5.1771,,1.43%
2000-01-04,5.1979,5.0818,5.2429,5.0635,,2.24%
2000-01-03,5.0838,5.0315,5.1379,4.9879,,0.95%
2000-01-02,5.0358,5.025,5.1223,4.9212,,0.15%
2000-01-01,5.0285,5.0138,5.1493,4.9649,,-0.23%
